docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
376,banned,site,link,reopening,follow,repo,takedown,auction,following,pulled,tended,lehman,included,tumbling,whopping,bid,bidding,record,looking,noted,played,adopted,upgraded,bond,stopped,shortness,printed,serving,becoming,updated,average,reviewing,policy,taking,announced,vintage,notice,plan,watch,history,intended,foreign,rule,share,nasty,cover,convinced,spokesperson,basis,tendency
377,banned,site,nominal,eligible,assets,ineligible,terms,link,purchase,issuance,follow,buy,bond,par,shortage,vs,supply,scarcity,zero,ownership,depending,shaken,scarce,taper,value,effectively,price,services,shocking,included,constrained,ceiling,tapering,looking,indissoluble,noted,market,perceptual,issue,meaning,determining,hitting,due,adopted,settled,upgraded,stopped,curve,predicted,reaction
378,cash,subordination,debt,dropped,issuing,rig,billion,derived,subordinated,sheet,contract,payments,balance,downgrade,ownership,created,assets,flow,equity,provided,net,million,contracted,receiving,common,investors,touched,subdued,holder,received,increased,saying,extent,additional,owned,moving,renegotiated,individual,liquidity,controlling,table,managers,ie,ratio,product,insignificant,form,organizational,annual,remains
379,banned,fed,companies,financial,printing,transmission,site,distributed,running,monetary,stock,generated,labor,link,flushed,channel,beneficent,follow,stupid,recession,liquidated,velocity,declared,money,household,acknowledged,policy,nearly,incessantly,liquidation,plunge,billion,bullish,crisis,centerline,depression,politburo,owing,capitalism,escape,cycle,central,massive,trinity,data,corner,period,growth,bottom,corporate
380,banned,russia,bay,refuel,site,torpedo,according,terms,genotypic,link,looking,war,region,phenotypic,predicted,follow,country,fucking,helped,neighboring,missing,unilaterally,agent,acting,cant,ie,aggression,pouring,staged,hedge,retired,energy,pivot,services,remains,included,dominated,military,security,east,damn,considered,ensure,considering,communist,navy,orange,rejected,letting,kill
381,banned,site,government,dissatisfaction,link,elected,follow,etc,missing,companies,exiled,stole,submitted,vein,ha,money,policy,warming,services,included,raggedy,seeing,credit,ago,bullshit,moaning,unwholesome,propaganda,formed,looking,governance,evil,trying,fiat,petroglyph,root,dark,shifting,collecting,curmudgeon,ersatz,shooting,overlooked,adopted,including,resulting,crusty,upgraded,opposite,american
382,banned,wage,fry,doors,cant,living,cook,fucking,paid,production,services,site,soaring,created,smelling,raised,mystery,growing,growth,income,etc,link,looking,employed,zero,stuck,flipping,labor,shit,follow,pride,hourly,rising,adjusting,idiot,cut,equipment,economy,sold,clue,population,armageddon,nice,guys,peoples,actually,data,movie,slick,supervise
383,banned,watch,connected,phone,smart,cell,site,battery,etc,link,status,distracted,devices,supposed,follow,am,ubiquity,interrupted,complicity,guys,reserved,spent,huh,personally,productivity,cant,refuse,maybe,evaporated,putting,device,activated,incoming,services,functionality,included,quietude,worthy,caught,diminishing,alarm,dropped,staring,marketed,constantly,tracking,refine,stopwatch,ideas,looking
384,banned,site,saying,link,adopted,follow,short,zero,money,distortion,services,included,banks,ago,looking,areal,massaging,collecting,including,upgraded,bond,peat,pollen,profligacy,predicted,hope,singularity,happening,serving,edict,updated,placing,buying,flick,reviewing,normal,policy,uniqueness,eventually,worse,gosh,reserves,bog,posting,perverse,scant,eyeball,comprehend,darn,growth
385,banned,commission,informant,inquiry,site,investigation,rented,tortured,link,congressional,destroyed,torture,follow,tape,obstructed,interrogation,false,story,probing,bothered,version,refused,strung,services,included,considered,compromised,looking,described,resigned,sternly,claimed,discovered,adopted,upgraded,cassette,spoke,declassified,earned,sought,senile,truth,predicted,crushing,videotaped,dropping,intimidating,admit,serving,revealed
386,banned,storage,oil,growing,site,included,producers,missing,link,looking,importing,refineries,production,crude,follow,supply,perversely,wealth,producing,independent,taking,driven,wont,dramatic,cant,ironic,moved,insulted,booming,tanker,energy,mystery,seeing,capacity,terms,refinery,marginal,paying,blown,reopening,trying,graphing,jingoistic,price,stored,believing,stop,graph,rigged,adopted
387,banned,site,collapse,link,looking,follow,hung,staged,course,included,bullshit,maiming,pace,divergence,hither,adopted,upgraded,growth,bounce,downturn,times,box,coming,freed,destitute,serving,updated,share,laughing,secede,moving,disapprove,earnings,judging,reviewing,strategies,round,levitate,serious,white,peak,policy,worse,vulture,guys,current,flying,highly,cant,stupidity
388,banned,auction,shorts,site,repo,link,yesterday,clinging,follow,note,included,trading,special,ugly,looking,morning,run,pushed,adopted,upgraded,bond,tight,predicted,accelerating,weeks,allowed,serving,updated,assured,reviewing,loosened,policy,entire,overshoot,growth,purse,rate,notice,plan,fed,forced,intended,rule,share,loosen,cover,bitch,dear,annual,spokesperson
389,data,clinical,study,dose,lymphoma,preclinical,terms,including,patient,development,excited,mg,escalation,cohort,enroll,tumor,looking,implicated,program,expansion,forward,activity,safety,providing,mutant,thanks,solid,tolerability,additional,seeking,trial,overexpression,evaluating,malignant,achieved,ongoing,taking,follicular,literature,response,population,control,seeing,opportunity,pediatric,updated,exciting,germinal,potential,plans
390,marijuana,decriminalize,bill,decriminalization,pot,passing,introduced,law,veto,trying,ticket,test,senate,supermajority,hoe,federal,received,beta,gubernatorial,sponsored,legalized,overriding,sold,passed,winning,pun,pushback,vote,cant,recreational,intended,unsuccessful,offense,failed,possession,recently,politically,expected,resistance,testing,row,password,illegal,invitation,traffic,poll,possibly,medical,fine,ease
391,food,pet,kibble,contaminated,implemented,lawsuit,glycol,dry,calling,law,labeling,companies,letter,reaching,dick,ill,antifreeze,occurring,produced,test,dog,implementation,claimed,adulterated,urging,investigate,received,beta,searchable,weeks,revealed,saying,components,posted,prevent,toxin,fungus,contamination,vigorously,required,bleeding,additive,eating,harmful,failed,claims,online,toxic,foods,ingredient
392,stores,apple,fitness,retail,competing,cited,rival,considering,products,notified,watch,test,carrying,received,beta,metrics,disappeared,removed,surfacing,nigh,unsurprising,accessories,rework,competition,sales,branding,devices,reported,wearable,tracker,failed,executive,spokesperson,removal,merchandise,tracking,arrival,currently,fate,rid,minimize,testing,password,move,invitation,apparently,physical,floor,clean,eliminate
393,fraudulent,account,banned,games,password,user,hostage,considering,disputing,keeping,terrible,changing,test,supposed,films,blaming,received,beta,downloadable,explained,disputed,posted,surfaced,mischief,holding,ransom,gifted,wondering,taking,employee,pay,budge,wont,ironic,console,bad,unauthorized,dilemma,failed,indefinitely,tale,sad,gift,breach,branch,data,hold,testing,dispute,victim
394,warranty,maintenance,models,free,learned,length,test,pulling,including,program,received,beta,saying,starting,powertrain,vehicle,coverage,scheduled,instead,cutting,failed,perk,sway,convinced,brands,tire,company,testing,password,invitation,valuable,rank,window,mile,print,maker,limited,participate,choose,car,retail,realize,user,please,house,check,effect,brand,model,worth
395,scam,received,calling,arrested,woman,phone,tax,impersonation,scammer,prepaid,protected,robbing,season,daughter,telephone,demanding,test,history,owe,fraud,threatened,fallen,federal,beta,saying,pretending,mailbox,hiding,payments,unsuspecting,involved,computers,targeted,immediately,aware,added,deportation,purported,correspondence,pay,store,fraught,call,egregious,losing,discriminate,bill,pervasive,threatening,accused
396,attendant,flight,woman,blanket,nursing,saying,plane,husband,mother,feeding,loudly,airline,son,incident,putting,uncomfortable,seated,cover,airplane,apology,unfolding,draped,realized,crew,folded,comfort,test,stuffy,containing,baby,trip,seat,diverted,received,angered,beta,post,displeased,confirmed,walking,takeoff,born,embarrassed,ashamed,waiting,posting,fog,rude,entire,aisle
397,parked,police,caught,camera,serial,recognized,feces,car,hitting,test,resident,dumping,hes,fecal,received,stinky,criminal,beta,bandit,photo,suspect,faced,mischief,driveway,wee,misdemeanor,villain,cant,vigilant,messy,mysterious,citizens,stay,action,failed,brave,damaging,focused,saving,seventh,hit,fate,bust,snap,try,wipe,testing,password,invitation,crime
398,pet,grooming,groomer,dog,stressful,released,justice,attracted,nail,safety,leaving,family,local,test,helping,sedation,received,beta,bulldog,happening,saddened,collapsed,situations,investigation,pup,death,care,salon,sympathy,breathing,publicity,breathe,failed,nearest,certification,vet,breed,home,accountable,tolerate,learn,appropriately,upset,statement,trim,apologize,associates,harm,underway,extensive
399,products,stores,logo,women,companies,displayed,empowering,provided,pledged,produced,test,including,helping,tried,received,beta,shoppers,amp,campaign,retail,prominently,announced,sticking,nonprofit,failed,dedicated,shine,bring,awareness,recognition,globe,testing,password,task,succeed,invitation,training,box,window,retailer,print,month,commitment,initiative,approval,page,organization,participate,light,determine
400,dividend,cigarette,tobacco,products,growth,payments,investors,brands,seeking,company,smoke,smokeless,ratio,investing,billion,harmful,deviation,ownership,consecutive,percentage,rising,increased,income,earnings,growing,expected,grown,current,share,managed,driven,heated,payout,companies,excluding,created,examined,analyzed,adjusted,index,billed,raising,wine,category,generated,traditional,despite,operations,yield,permitted
401,ideas,science,idea,universe,god,atheism,trying,hypothesis,podcast,models,episode,scientific,life,music,brain,atheist,cant,professor,scientist,mouse,belief,markets,believe,true,read,wrong,die,person,multiverse,happiness,lot,meaning,evidence,notion,studying,bad,religious,looking,hear,bang,created,communicating,prerequisite,am,university,lots,society,alive,question,actually
402,ideas,idea,science,music,mouse,brain,trying,universe,markets,life,happiness,lot,die,read,scientific,professor,studying,models,podcast,episode,bad,cant,atheism,society,looking,lots,hemisphere,human,true,actually,retired,cancer,person,alive,spent,research,hes,retirement,believe,data,saying,people,notion,laughter,am,love,happy,sun,sense,wrong
403,behavioral,podcast,radio,music,episode,actually,times,evolved,data,economics,listening,advertising,designing,ideas,trying,found,honest,cancel,hired,science,employee,decided,sales,center,call,read,interviewed,brain,job,norming,honesty,learned,studying,terms,pay,supervisor,idea,looking,world,evil,die,discussed,choice,research,steering,thinking,understand,newspapers,designed,customer
404,behavioral,music,evolved,times,actually,podcast,designing,honest,advertising,ideas,data,trying,brain,found,hired,science,cant,sales,terms,episode,listening,read,economics,idea,job,steering,cancel,designed,okay,call,honesty,research,companies,supervisor,center,perfectly,psychology,saying,employee,calling,interviewed,thinking,people,deciding,change,world,talking,understand,tested,knowing
405,sick,read,dictate,ideas,lifestyles,allowed,sleep,idea,episode,discussed,job,am,insomnia,health,employer,food,employee,restaurants,ambulance,sales,junkie,hospital,fired,afflicted,lawn,manager,joining,drenched,tossing,matter,basic,pot,smacking,illness,progression,ill,considered,wearing,bed,care,sleeplessness,employed,insubordination,comfort,stop,due,ruminate,waking,living,exciting
406,thinking,trying,bank,poverty,president,ideas,world,podcast,stunted,read,development,actually,learned,anthropology,hes,economics,music,data,behavioral,health,dissertation,school,mental,poor,skin,looking,models,cream,field,lot,idea,course,academia,institution,kept,quarterback,tried,kids,growth,anthropologist,socially,sector,developing,mother,intervention,father,interact,writing,focused,report
407,podcast,episode,development,read,ideas,behavioral,idea,world,behavior,president,discussed,economics,including,reorganization,influential,bringing,saying,talking,sales,junkie,wage,dismantling,communicating,report,joining,minimum,pot,laid,rescued,smacking,progression,water,keeping,poverty,looking,football,paying,academic,media,executed,sitting,hear,rated,music,changing,left,claimed,private,foreword,answered
408,terrorism,suicide,summit,looking,podcast,music,terrorist,occupation,terror,attack,strategic,ideas,al,religion,freak,political,islamic,violent,including,tactical,smallpox,war,kill,data,jihad,military,idea,trying,air,security,read,lot,worse,actually,hes,fundamentalism,strategy,root,education,doctrine,seeing,professor,example,saying,episode,house,fight,cause,media,crusade
409,terrorism,suicide,music,ideas,summit,occupation,podcast,freak,looking,terrorist,attack,smallpox,data,tactical,idea,security,strategic,fundamentalism,root,kill,education,political,worse,read,trying,produced,military,talking,government,communities,religion,actually,thinking,including,die,lot,putting,minds,saying,leadership,middle,professor,example,resources,seeing,studying,considering,guys,terms,episode
410,ideas,looking,read,idea,firms,episode,discussed,times,creative,exciting,revolutionize,practitioner,sales,junkie,nonprofit,joining,pot,smacking,summer,seeing,progression,charitable,field,solutions,brainstorming,revolution,website,gnarly,thinking,mission,publications,previous,research,hot,chosen,am,partners,lots,developing,bringing,saying,randomized,illiterate,faced,willing,foment,scientifically,giving,taking,leaders
411,inflation,noted,fed,speech,liftoff,labor,dovish,gold,environment,low,rate,strong,urging,acknowledged,hawkish,camp,according,added,guidance,view,painted,forward,current,lower,projected,credited,investors,waiting,dove,nugget,monetary,picking,risk,notable,unofficial,target,economic,economy,buried,created,released,pulled,forced,report,accommodation,posed,market,basis,willing,seeing
412,euro,measured,musing,institutions,nigh,run,domestic,citizenry,expansionary,drum,desperation,disproportionate,effect,plausible,currency,juice,deliberately,short,namely,wealthy,exchange,feeling,engineer,style,data,impossible,depreciation,vs,rate,import,rich,drag,macro,immediate,smart,match,reverse,pm,assumption,holding,bet,expensive,usually,weakness,monetary,prove,weak,beyond,maybe,related
413,culture,poverty,educated,married,poor,success,birth,shortage,kids,creeping,women,focusing,cake,divorce,linking,black,marriage,drone,sympathetically,terms,identifying,norm,described,settled,explanation,retrograde,example,permissive,costless,feel,birthrate,propeller,college,society,motherhood,rate,education,actually,career,charging,saying,dicey,persuasion,paid,explaining,marrying,population,historical,labor,incarceration
414,reunification,south,north,unification,terms,divided,growth,lockbox,created,supporting,lots,reunified,seeing,society,according,am,obligation,reunify,importing,ignoring,bank,including,living,development,money,union,war,communist,etc,simply,succinct,support,currency,born,military,inevitable,ante,policy,totalitarian,american,regime,course,taking,tax,conveniently,avoidance,stuck,rapid,buried,aid
415,libertarian,social,libertarianism,country,conservative,culturally,immigration,government,socially,gay,am,terms,welfare,looking,taxation,paradise,liberal,freedom,segregation,care,white,free,progressive,living,move,population,ideological,economic,live,corrupt,prostitution,relatively,nanny,world,pretty,outside,class,redistributive,increasing,culture,policy,progressivism,schools,cultural,low,public,taxing,enforced,lots,easy
416,house,owner,finding,married,trouble,marry,terms,joke,suitable,listing,trying,polygamous,girl,dowry,ad,tried,society,houses,markets,assumed,serious,prostitution,passing,featured,widow,salon,sweeten,website,ie,subtle,lost,virgin,lines,women,dawn,hidden,translation,lucky,rarely,husband,unusual,hide,rent,century,afford,vs,times,negotiation,pm,estate
417,diamond,carbon,loved,probably,earring,commemorate,forming,isolated,desired,spaces,brooch,supposed,punched,ball,burned,pendant,glittering,placenta,converted,graphite,glossy,impurity,disrespectful,becoming,color,necklace,calcium,deceased,carried,eg,peoples,dope,nitrogen,loaded,breaking,wont,cant,delicate,mud,funeral,manufacturers,ash,horrible,idea,controlled,damn,dust,yellow,artificial,temperature
418,chess,race,racism,pm,telling,grammar,genetics,genetically,contemporary,ignored,criticism,civilization,genetic,taught,directed,skin,guys,taking,pun,seriously,predictor,alien,theory,concept,sorry,subjective,individuated,gap,acquired,switched,pessimistic,whatever,inequality,seeing,accept,charitable,intensive,considered,wrong,entrepreneur,evolved,conjunction,philosophy,matched,stage,assessing,interplanetary,corrected,planet,played
419,treaty,terms,economics,president,ratification,trade,explicitly,received,patent,consent,chicken,negotiating,deal,pasteurization,course,negotiated,executive,arbitration,exactly,chlorine,example,peace,agreement,talking,knowing,am,faculty,circumvent,whenever,signed,civilly,government,companies,opposed,ratify,office,paperwork,supplies,manufacturers,understanding,belief,taught,power,idea,borders,yes,wary,international,notice,law
420,assets,negative,central,banks,nominal,operations,liquid,bank,buying,currency,exports,effect,rate,instruments,trying,safe,inflation,risk,zero,collateral,bond,expected,securities,money,liquidity,reserves,monetary,real,signaling,cant,titled,equilibrium,acquired,economics,price,excess,shifted,markets,insurance,banking,saving,credit,capacity,optimal,terms,fiscal,stimulated,bodybuilding,andor,paying
421,played,sport,kids,tennis,sports,soccer,football,school,baseball,basketball,golf,swimming,play,kid,injury,team,playing,rugby,im,college,running,wrestling,squash,hes,fun,lots,boxing,learned,schools,martial,body,ball,cant,league,opportunities,risk,skill,band,arts,life,lot,robotics,physical,frisbee,learn,growing,drowning,camaraderie,competitive,training
422,including,drilling,producing,drilled,net,acreage,spud,operations,oil,reserves,gross,company,production,gas,million,proved,basin,limestone,operator,recognized,joining,awaiting,reduced,budgeted,call,provided,looking,conference,morning,region,produced,transcript,initiatives,located,modified,guess,increased,approximate,operating,moving,development,continuing,undeveloped,scheduled,testing,approximately,completion,sales,depletion,revenue
423,weeks,asylum,argument,nuclear,cant,buried,invasion,government,hes,borders,am,addressed,math,ad,serious,treaty,seriously,coward,looking,deep,minister,opposed,supposed,left,failed,exactly,program,residence,permanently,lots,letter,mood,maybe,acquiesce,saying,wing,tenured,immigration,bombing,money,dig,deeply,read,peoples,air,retaliate,hate,convince,partisan,mines
424,eugenics,fascist,inequality,fascism,noted,capitalism,statistics,orientation,science,created,endorsed,economics,name,minded,markets,population,tied,attacked,picked,published,dropped,church,mingling,joined,sending,nontrivial,executed,trying,political,democracy,decided,reviled,signed,memory,solved,vilification,history,minor,pretty,discovered,adopted,including,hole,tried,modern,theory,wife,century,theocracy,supported
425,party,welfare,paid,tax,trying,cant,sticker,importing,living,rich,mainland,republican,income,regressive,leadership,regional,growing,people,bumper,bishop,heartland,sales,average,created,moved,pretty,landed,pm,faction,veiled,reform,generation,rushing,haggling,collapse,rural,poor,etc,compromised,looking,isolated,upwelling,sending,urban,tiredness,superrich,root,cemented,shifting,huge
426,contractionary,banks,reserves,stimulative,money,negative,created,securities,learned,considering,cash,bank,printed,invested,paid,consumed,primary,counterproductive,gold,save,impact,harmony,consumption,ineffective,instead,depending,debating,pushing,lost,output,buying,concerning,wasted,undermined,central,course,scenario,provided,printing,effective,inflation,boosted,outlet,demographic,investors,productive,demographics,slammed,swap,couple
427,left,greek,cant,money,austerity,trying,government,banks,am,reality,society,peoples,euro,economy,live,fault,corrupt,political,default,economic,terms,wont,stupid,power,own,paying,leaving,choose,neoliberal,question,country,rest,held,people,elected,surplus,poor,socialist,looking,sovereignty,planet,saying,integration,democracy,economics,nihilism,troika,destroyed,party,failed
428,money,joy,essay,titled,sated,life,accumulating,mistaking,filled,live,modern,read,dying,forget,saying,wealth,services,neurosurgeon,ledger,earn,belly,book,happiness,hunger,satisfied,pray,deliberate,lung,punch,caught,beautiful,consulting,educational,advisory,unknown,left,enormous,living,cancer,institutional,financial,powerful,economics,reality,person,series,perspective,offering,discount,easy
429,cash,broker,holding,sitting,dealer,demonization,held,nefarious,unit,financial,bull,bank,securities,seeing,relative,position,underhanded,aggregate,understanding,course,services,charged,firms,choice,banking,argue,fallacy,implicitly,wont,cant,sells,bad,lost,retired,assets,silly,sweeping,irrational,misleading,system,composition,consulting,existence,market,rid,educational,universe,sweep,somehow,dominant
430,cash,holding,position,invested,protection,firms,nefarious,permanent,bank,cant,broker,account,bearing,brokerage,hold,conflict,sweep,dealer,recommend,assertion,cost,misleading,system,charging,loss,purchasing,necessarily,model,financial,spat,added,bear,fallacy,implicitly,potato,fee,created,accuse,unreasonable,silly,aggressive,essentially,banking,composition,client,choose,paying,earn,accusatory,highly
431,reserves,released,written,insurance,lots,lines,asbestos,annual,strengthened,provided,investing,actuarial,letter,write,markets,educated,advice,tailored,lot,page,earnings,past,becoming,investment,maybe,saying,strategies,recorded,professional,simple,ultimate,added,amazing,featured,significant,spectacularly,float,fond,reputable,managers,specialized,subsidiary,little,prior,buried,informing,intended,assets,appreciated,stuff
432,written,secret,investing,strategies,imitate,piece,ideas,companies,markets,educated,advice,tailored,division,simple,business,pension,past,saying,bored,toil,write,growing,insurance,treated,professional,idea,featured,spectacularly,actuarial,fond,reputable,managers,specialized,taped,intended,else,marker,letter,investment,obscure,assets,appreciated,advertisement,friend,baseball,annual,breakfast,security,significant,head
433,increased,bond,deflation,coupled,risk,growth,attractive,rate,created,deviated,peripheral,posing,low,keeping,modestly,receiving,decided,offer,investors,rise,satisfactorily,received,offered,individual,lowering,managed,approximately,changed,losing,managers,incidence,product,regard,plans,comparatively,central,leading,alike,banks,deflationary,shortly,compensation,easing,keen,haven,economic,raise,expected,adequate,contact
434,bid,simple,trade,markets,price,written,investments,investors,appreciated,investing,looking,educated,advice,tailored,assets,illiquid,piece,idea,trading,past,sell,saying,buy,moving,market,bond,posted,strategies,professional,investment,taking,spread,featured,spectacularly,actuarial,true,fond,reputable,stock,managers,specialized,understood,little,digested,intended,else,understand,letter,wide,advertisement
435,risk,publication,managers,investing,written,investments,assets,asset,strategies,advice,volatility,actuarial,investors,markets,educated,tailored,investment,past,saying,educate,insurance,professional,simple,client,control,featured,spectacularly,fond,reputable,caution,specialized,principles,intended,opportunities,appreciated,advertisement,occasional,impressed,friend,read,idea,write,breakfast,page,security,crude,oil,wrong,bold,occasionally
436,industries,investing,written,featured,momentum,industry,ideas,markets,educated,advice,tailored,suggested,past,valuation,saying,effect,strategies,professional,simple,investment,diligence,security,spectacularly,actuarial,fond,reputable,managers,specialized,tended,intended,assets,appreciated,advertisement,idea,sagging,insurance,write,breakfast,crude,oil,bold,occasionally,piece,immune,existence,fool,educate,southeast,else,investors
437,investing,assets,written,investments,investors,knowledge,saying,markets,am,industries,managers,educated,advice,asset,tailored,investment,person,average,easy,money,times,past,businessman,business,fool,strategies,sell,professional,wrong,idea,simple,favored,featured,learn,spectacularly,actuarial,write,fond,reputable,specialized,inhibited,intended,opportunities,buying,appreciated,advertisement,wealth,greed,mirrored,read
438,value,written,assets,theft,tradable,investing,markets,violated,educated,advice,tailored,inbetween,currency,moth,store,past,saying,bordering,strategies,rust,earth,crude,professional,simple,taking,featured,item,security,spectacularly,actuarial,oil,fond,reputable,cant,managers,cult,specialized,heaven,intended,else,investment,government,appreciated,advertisement,card,idea,write,breakfast,credit,banks
439,crude,written,oil,assets,investing,markets,educated,advice,tailored,updraft,past,saying,strategies,professional,simple,featured,spectacularly,actuarial,changed,fond,reputable,managers,specialized,intended,production,investment,appreciated,advertisement,idea,write,breakfast,security,bold,occasionally,piece,immune,fool,marginal,educate,else,shale,investors,publication,inbetween,diligence,formal,invitation,caution,post,sell
440,bond,created,corporate,idea,written,spread,credit,swap,simple,investing,risk,complexity,default,managers,security,markets,past,educated,advice,tailored,assets,investment,clearinghouse,saying,lot,fascinated,strategies,fail,investors,professional,wrong,traded,featured,spectacularly,actuarial,happen,fond,reputable,cant,specialized,intended,else,appreciated,advertisement,cascading,shifted,shared,embedded,insurance,practice
441,investing,written,investments,investors,markets,past,educated,advice,tailored,simple,portfolio,taught,idea,saying,cheapness,helped,strategies,professional,investment,value,featured,spectacularly,actuarial,fond,reputable,managers,specialized,bankruptcy,companies,excluding,pulled,intended,assets,lines,appreciated,advertisement,asset,convinced,write,breakfast,security,learned,crude,oil,wrong,bold,occasionally,piece,stores,averaged
442,retirement,exercise,health,retired,exercising,snow,retiring,terms,stressful,retire,wife,mental,sunshine,trying,stuff,luxury,including,tried,am,weeks,becoming,school,enjoy,enjoyable,shovel,wont,slowly,affect,pictures,time,afflicted,diagnosed,moved,live,mentally,quoted,tailbone,life,railroad,bank,stairs,healthy,active,rushing,seeing,provided,picked,surprised,keeping,mom
443,paid,tax,deduct,income,reported,deductible,deduction,money,sales,terms,job,paying,credit,lot,declare,hustle,credits,withdrawal,retirement,itemize,penalty,moving,advantage,goals,eligible,decided,cant,investments,payment,saved,earned,itemized,save,starting,tool,sold,listed,disagree,cash,educator,post,account,kids,claim,hobby,education,depending,graduated,putting,theirs
444,exposure,adding,volatility,risk,emotion,tolerate,investors,annualized,managed,equity,advisor,created,interviewed,advice,considered,averaged,obviously,assessing,receiving,watching,including,terrified,stretch,actively,received,product,rich,dying,allocation,investment,invested,saying,strategy,unknowable,amended,whatever,belie,securities,individual,return,poor,taking,game,losing,managers,legend,market,outset,intend,own
445,sterilization,acetylene,manure,increased,combustion,received,announced,cutting,fuel,joining,gas,call,partners,hog,sales,navy,opportunities,industry,system,equipment,lots,swine,confirmed,versus,coal,efficiency,testing,company,focused,regarding,water,looking,continuing,enhanced,initiated,farm,opposed,believe,transcript,test,existing,achieved,waste,degrees,lines,development,spoke,conference,metal,agricultural
446,oil,companies,looking,investors,interviewed,added,saying,drilling,populous,created,am,listen,reiterated,raised,connected,healthy,buy,adding,supermarkets,collapse,learned,apparel,keeping,stock,centre,discussed,flooded,money,data,collapsing,hence,hosting,received,complexion,calling,recommended,collapsed,economy,delivered,reduced,ready,growing,hitches,winners,shoppers,producing,individual,talking,waiting,digitally
447,created,investors,banging,received,winners,individual,cheap,buy,fabulous,managers,product,playing,charitable,uncover,terrific,shortly,contact,paint,materials,forward,data,smarter,flagship,trial,fire,trust,faster,click,portfolio,prohibitive,reply,learn,conversation,lot,stock,submit,message,request,subscription,ready,error,else,dollar,professional,service,cost,sell,investment,investor,look
448,investors,interviewed,companies,remembered,happening,markets,rant,created,strong,money,wishing,overheated,dropped,systemic,wrong,keeping,ideas,looking,economy,football,discussed,individual,dollar,turmoil,trimming,astonished,tiller,currency,spoke,company,received,product,sell,coming,impacted,recommended,ferocious,shattering,cleaned,winners,profitable,fluke,peaked,palpable,view,downdraft,rise,added,rally,risk
449,created,charitable,investors,bankable,received,am,winners,individual,talking,trust,cant,managers,product,greedy,utilities,uncover,shortly,weakening,excited,contact,forward,data,buy,growth,compelling,smarter,flagship,touch,trial,weakness,faster,pull,advantage,situation,click,feel,portfolio,prohibitive,profit,reply,learn,conversation,submit,message,economy,request,subscription,ready,management,error
450,interviewed,products,added,company,investors,raised,battery,anniversary,delivered,product,companies,created,introduced,principles,recognized,celebration,architected,beverage,according,stores,food,realized,noted,discussed,success,kicking,interviewing,mark,repeatedly,guiding,life,future,burned,fun,spoke,received,poised,snacks,sell,system,judiciously,touching,developers,saying,adaptable,stock,reason,transformed,helped,replicated
451,created,airlines,investors,biotech,received,am,lots,prefer,ships,winners,individual,staying,risk,buy,managers,product,charitable,uncover,shortly,wireless,contact,concerned,forward,data,sum,smarter,mistake,coming,device,flagship,merger,touch,fine,trial,trust,infrastructure,faster,beat,zero,click,hard,energy,portfolio,sector,prohibitive,play,reply,learn,real,conversation
452,investors,added,watching,cash,times,realized,discussed,stock,companies,discipline,stopped,underrated,money,unprepared,portfolio,correction,product,created,coming,interviewed,reiterated,charitable,wrong,company,noted,earnings,products,touched,burned,buy,spinning,missed,trading,week,received,rising,mistake,houses,developers,invested,buying,calling,device,listening,futuristic,market,borrowed,winners,advisable,awry
453,valued,cult,investors,execution,received,created,defense,according,believing,reported,cheap,stock,earnings,aerospace,moving,overvalued,expected,systems,sales,putting,acquired,leading,cultish,questioning,rocket,cap,discussed,money,pharma,disrupted,loved,patent,flowing,due,valuing,belief,company,times,cost,metrics,perfect,rendering,recommended,merger,sold,stratosphere,winners,individual,propulsion,expensive
454,created,encapsulated,investors,missed,entertainment,received,sell,winners,involved,individual,predictably,managers,product,free,charitable,bidder,uncover,printing,shortly,opinion,contact,forward,data,smarter,sorry,split,am,software,flagship,trial,trust,faster,email,click,hard,late,portfolio,home,prohibitive,sign,reply,near,learn,conversation,submit,message,request,subscription,ready,error
455,index,composite,funds,returned,companies,listed,investors,fund,achieved,assets,mutual,performance,ratio,created,acquired,category,dominated,peak,considered,dominating,retained,investment,average,sunk,touched,date,level,providing,expense,track,following,capitalization,carrying,missed,times,received,memories,measured,touch,surge,aided,firms,securities,strong,altered,individual,beaten,lions,run,missing
456,interviewed,investors,pin,products,reported,created,moved,company,bullish,stock,generated,picked,drug,impacting,overcoming,receiving,spun,pharma,lately,observed,biotech,ousted,kept,spoke,research,emerging,investing,received,am,delivered,stalled,headed,winners,pipeline,acquisitions,interview,individual,fell,eventually,stable,strategic,taking,added,coating,growth,plethora,managers,sales,single,homes
457,am,created,looking,investors,solar,fan,received,reflected,winners,individual,sausage,managers,product,spinoff,disappointed,charitable,uncover,shortly,worried,technological,contact,spin,forward,data,disappointing,smarter,cautious,prefer,flagship,trial,trust,faster,remember,deliver,click,bit,project,portfolio,prohibitive,reply,learn,yield,conversation,submit,message,little,request,subscription,ready,error
458,worried,moved,investors,interviewed,rallying,looking,discussed,restaurants,products,company,posted,recently,worry,oil,sales,created,meeting,money,volatile,stock,declining,seeing,according,trying,tried,market,spoke,growth,missed,fan,eat,received,product,am,coming,tech,weeks,housing,labelled,casinos,winners,interview,individual,computers,stated,normal,decline,contributing,shocked,car
